,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
4,9_2,0.5,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
5,9_2,0.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
6,9_2,1.1,6,India,England,India,0,Bangalore,M Chinnaswamy Stadium
7,9_2,1.2,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
8,9_2,1.3,0,India,England,India,1,Bangalore,M Chinnaswamy Stadium
9,9_2,1.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
10,9_2,1.5,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
11,9_2,1.6,3,India,England,India,0,Bangalore,M Chinnaswamy Stadium
12,9_2,2.1,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
13,9_2,2.2,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
14,9_2,2.3,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
15,9_2,2.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
16,9_2,2.5,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
17,9_2,2.6,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
18,9_2,3.1,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
19,9_2,3.2,2,India,England,India,0,Bangalore,M Chinnaswamy Stadium
20,9_2,3.3,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
21,9_2,3.4,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
22,9_2,3.5,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
23,9_2,3.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
24,9_2,4.1,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
25,9_2,4.2,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
26,9_2,4.3,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
27,9_2,4.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
28,9_2,4.5,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
29,9_2,4.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
30,9_2,5.1,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
31,9_2,5.2,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
32,9_2,5.3,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
33,9_2,5.4,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
34,9_2,5.5,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
35,9_2,5.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
36,9_2,5.7,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
37,9_2,6.1,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
