,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
54,7_1,8.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
55,7_1,8.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
56,7_1,9.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
57,7_1,9.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
58,7_1,9.3,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
59,7_1,9.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
60,7_1,9.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
61,7_1,9.6,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
62,7_1,10.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
63,7_1,10.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
64,7_1,10.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
65,7_1,10.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
66,7_1,10.5,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
67,7_1,10.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
68,7_1,11.1,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
69,7_1,11.2,2,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
70,7_1,11.3,2,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
71,7_1,11.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
72,7_1,11.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
73,7_1,11.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
74,7_1,12.1,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
75,7_1,12.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
76,7_1,12.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
77,7_1,12.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
78,7_1,12.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
79,7_1,12.6,6,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
80,7_1,13.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
81,7_1,13.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
82,7_1,13.3,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
83,7_1,13.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
84,7_1,13.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
85,7_1,13.6,2,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
86,7_1,14.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
87,7_1,14.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
88,7_1,14.3,2,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
89,7_1,14.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
90,7_1,14.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
91,7_1,14.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
92,7_1,15.1,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
93,7_1,15.2,6,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
94,7_1,15.3,6,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
95,7_1,15.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
96,7_1,15.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
97,7_1,15.6,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
98,7_1,16.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
99,7_1,16.2,6,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
100,7_1,16.3,6,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
101,7_1,16.4,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
102,7_1,16.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
103,7_1,16.6,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
104,7_1,17.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
105,7_1,17.2,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
106,7_1,17.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
107,7_1,17.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
108,7_1,17.5,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
109,7_1,17.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
110,7_1,18.1,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
111,7_1,18.2,4,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
112,7_1,18.3,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
113,7_1,18.4,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
114,7_1,18.5,0,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
115,7_1,18.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
116,7_1,19.1,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
117,7_1,19.2,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
118,7_1,19.3,0,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
119,7_1,19.4,1,Australia,West Indies,Australia,1,St Lucia,"Beausejour Stadium, Gros Islet"
120,7_1,19.5,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
121,7_1,19.6,1,Australia,West Indies,Australia,0,St Lucia,"Beausejour Stadium, Gros Islet"
0,9_1,0.1,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
1,9_1,0.2,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
2,9_1,0.3,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
3,9_1,0.4,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
4,9_1,0.5,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
5,9_1,0.6,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
6,9_1,0.7,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
7,9_1,1.1,0,India,India,England,1,Bangalore,M Chinnaswamy Stadium
8,9_1,1.2,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
9,9_1,1.3,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
10,9_1,1.4,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
11,9_1,1.5,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
12,9_1,1.6,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
13,9_1,1.7,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
14,9_1,2.1,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
15,9_1,2.2,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
16,9_1,2.3,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
17,9_1,2.4,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
18,9_1,2.5,0,India,India,England,0,Bangalore,M Chinnaswamy Stadium
19,9_1,2.6,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
20,9_1,2.7,6,India,India,England,0,Bangalore,M Chinnaswamy Stadium
21,9_1,3.1,4,India,India,England,0,Bangalore,M Chinnaswamy Stadium
22,9_1,3.2,4,India,India,England,0,Bangalore,M Chinnaswamy Stadium
23,9_1,3.3,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
24,9_1,3.4,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
25,9_1,3.5,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
26,9_1,3.6,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
27,9_1,4.1,2,India,India,England,0,Bangalore,M Chinnaswamy Stadium
28,9_1,4.2,1,India,India,England,0,Bangalore,M Chinnaswamy Stadium
